,Order Channel,Quantity,Unit Price,Customer Type,Category Group,shippingStatus,Category,Delivery Date,Sales
689,Whatsapp,3.0,2780.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-17 14:56:00,8340.0
690,Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-17 14:56:00,7450.0
691,Whatsapp,3.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-17 14:56:00,21150.0
692,Whatsapp,1.0,3000.0,General Trade,Breakfast & Snacks,delivered,Confectionary,2020-12-17 14:56:00,3000.0
693,Whatsapp,2.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-17 14:56:00,21300.0
694,Whatsapp,1.0,4550.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-17 14:56:00,4550.0
695,Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-17 14:56:00,7500.0
696,Whatsapp,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-17 15:07:00,6750.0
697,Whatsapp,2.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-17 15:17:00,14100.0
698,Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-17 15:17:00,8500.0
699,Whatsapp,1.0,7800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-17 15:17:00,7800.0
700,Whatsapp,1.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-17 15:17:00,10650.0
701,Whatsapp,1.0,11150.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-17 17:18:00,11150.0
702,Whatsapp,5.0,9050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-17 17:18:00,45250.0
703,Whatsapp,2.0,10050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-17 17:18:00,20100.0
704,Whatsapp,3.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-17 17:26:00,21150.0
705,Whatsapp,2.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-17 17:26:00,4000.0
706,Whatsapp,2.0,5100.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-17 17:26:00,10200.0
707,Whatsapp,1.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-17 18:38:00,7050.0
708,Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-17 18:38:00,11200.0
709,Whatsapp,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-17 18:38:00,3750.0
710,Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-17 18:38:00,7500.0
711,Whatsapp,1.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-17 18:38:00,10650.0
712,Whatsapp,2.0,1550.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-17 18:38:00,3100.0
713,Whatsapp,2.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-17 18:38:00,4000.0
714,Mobile App,1.0,9350.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-17 19:40:00,9350.0
715,Mobile App,1.0,10050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-17 19:40:00,10050.0
716,Mobile App,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-17 19:40:00,11200.0
717,Whatsapp,4.0,1860.0,Modern Trade,Breakfast & Snacks,delivered,Milk,2020-12-18 08:34:00,7440.0
718,Mobile App,1.0,10050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-18 09:27:00,10050.0
719,Mobile App,1.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-18 09:27:00,10650.0
720,Mobile App,1.0,4550.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-18 09:27:00,4550.0
721,Whatsapp,1.0,3000.0,General Trade,Breakfast & Snacks,delivered,Confectionary,2020-12-18 10:03:00,3000.0
722,Whatsapp,2.0,3000.0,General Trade,Breakfast & Snacks,delivered,Confectionary,2020-12-18 10:03:00,6000.0
723,Mobile App,3.0,3680.0,General Trade,Breakfast & Snacks,delivered,Biscuits,2020-12-18 11:28:00,11040.0
724,Mobile App,2.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-18 11:28:00,14100.0
725,Mobile App,2.0,3000.0,General Trade,Breakfast & Snacks,delivered,Confectionary,2020-12-18 11:28:00,6000.0
726,Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-18 11:36:00,1500.0
727,Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-18 11:36:00,1.0
728,Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-18 12:09:00,1.0
729,Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-18 12:09:00,1500.0
730,Mobile App,2.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-18 12:16:00,14100.0
731,Mobile App,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-18 12:16:00,7450.0
732,Mobile App,2.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-18 12:16:00,18400.0
733,Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-18 12:19:00,11200.0
734,Whatsapp,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-18 12:19:00,3750.0
735,Whatsapp,1.0,2780.0,Modern Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-18 12:40:00,2780.0
736,Whatsapp,4.0,7450.0,Wholesale,Breakfast & Snacks,delivered,Cereal,2020-12-18 12:41:00,29800.0
737,Whatsapp,2.0,14700.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-18 12:41:00,29400.0
738,Whatsapp,6.0,3750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-18 12:41:00,22500.0
739,Whatsapp,1.0,1500.0,Modern Trade,Breakfast & Snacks,delivered,Spreads,2020-12-18 12:55:00,1500.0
740,Whatsapp,1.0,1.0,Modern Trade,Breakfast & Snacks,delivered,Spreads,2020-12-18 12:55:00,1.0
741,Mobile App,2.0,9050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-18 13:17:00,18100.0
742,Whatsapp,1.0,9050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-18 14:10:00,9050.0
743,Whatsapp,1.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-18 14:10:00,2000.0
744,Whatsapp,1.0,3300.0,General Trade,Breakfast & Snacks,delivered,Biscuits,2020-12-18 14:10:00,3300.0
745,Whatsapp,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-18 14:10:00,6750.0
746,Whatsapp,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-18 14:10:00,3750.0
747,Whatsapp,2.0,1500.0,Wholesale,Breakfast & Snacks,delivered,Spreads,2020-12-18 17:05:00,3000.0
748,Whatsapp,1.0,1.0,Wholesale,Breakfast & Snacks,delivered,Spreads,2020-12-18 17:05:00,1.0
749,Whatsapp,1.0,7800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-18 17:32:00,7800.0
750,Whatsapp,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-18 17:32:00,6750.0
751,Whatsapp,1.0,2780.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-18 17:32:00,2780.0
752,Whatsapp,1.0,3000.0,General Trade,Breakfast & Snacks,delivered,Confectionary,2020-12-18 17:32:00,3000.0
753,Whatsapp,1.0,3000.0,General Trade,Breakfast & Snacks,delivered,Confectionary,2020-12-18 17:32:00,3000.0
754,Whatsapp,1.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-18 17:32:00,7050.0
755,Web App,10.0,4200.0,Wholesale,Breakfast & Snacks,delivered,Sugar,2020-12-18 17:33:00,42000.0
756,Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-18 18:11:00,1500.0
757,Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-18 18:11:00,1.0
758,Whatsapp,2.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-19 08:35:00,3000.0
759,Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-19 08:35:00,1.0
760,Whatsapp,2.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-19 08:35:00,18400.0
761,Whatsapp,1.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 08:35:00,10650.0
762,Mobile App,12.0,2780.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-19 10:35:00,33360.0
763,Whatsapp,2.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 10:42:00,13500.0
764,Whatsapp,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 10:42:00,3750.0
765,Whatsapp,1.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 10:42:00,10650.0
766,Mobile App,5.0,6750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-19 11:21:00,33750.0
767,Mobile App,5.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 11:22:00,53250.0
768,Whatsapp,10.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 11:24:00,37500.0
769,Whatsapp,10.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-19 11:24:00,20000.0
770,Whatsapp,1.0,9050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-19 11:24:00,9050.0
771,Mobile App,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 11:49:00,3750.0
772,Whatsapp,3.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-19 13:34:00,27600.0
773,Whatsapp,1.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-19 13:34:00,7050.0
774,Whatsapp,5.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 14:39:00,33750.0
775,Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 14:39:00,8500.0
776,Whatsapp,1.0,7500.0,General Trade,Breakfast & Snacks,delivered,Butter,2020-12-19 14:39:00,7500.0
777,Whatsapp,1.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 15:54:00,10650.0
778,Whatsapp,10.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 16:28:00,67500.0
779,Whatsapp,10.0,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-19 16:28:00,92000.0
780,Whatsapp,1.0,4200.0,General Trade,Breakfast & Snacks,delivered,Sugar,2020-12-19 17:06:00,4200.0
781,Whatsapp,3.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 17:06:00,11250.0
782,Whatsapp,1.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-19 17:06:00,2000.0
783,Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-19 17:18:00,1500.0
784,Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-19 17:18:00,1.0
785,Whatsapp,3.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-19 18:25:00,4500.0
786,Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-19 18:25:00,1.0
787,Whatsapp,5.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-19 18:25:00,33750.0
788,Whatsapp,5.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-19 18:25:00,35250.0
789,Whatsapp,2.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-20 13:30:00,14100.0
790,Whatsapp,3.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 09:41:00,20250.0
791,Whatsapp,1.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-21 09:41:00,2000.0
792,Whatsapp,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 09:41:00,3750.0
793,Web App,1.0,14700.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 10:13:00,14700.0
794,Whatsapp,2.0,1500.0,Wholesale,Breakfast & Snacks,delivered,Spreads,2020-12-21 10:45:00,3000.0
795,Whatsapp,1.0,1.0,Wholesale,Breakfast & Snacks,delivered,Spreads,2020-12-21 10:45:00,1.0
796,Whatsapp,1.0,4200.0,Wholesale,Breakfast & Snacks,delivered,Yoghurt,2020-12-21 10:45:00,4200.0
797,Whatsapp,5.0,2000.0,Wholesale,Breakfast & Snacks,delivered,Cereal,2020-12-21 10:45:00,10000.0
798,Whatsapp,2.0,6750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-21 10:45:00,13500.0
799,Whatsapp,2.0,4550.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-21 10:45:00,9100.0
800,Whatsapp,3.0,3750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-21 10:45:00,11250.0
801,Whatsapp,3.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 10:51:00,20250.0
802,Whatsapp,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 10:51:00,3750.0
803,Whatsapp,1.0,4550.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 10:51:00,4550.0
804,Mobile App,8.0,4200.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-21 11:03:00,33600.0
805,Web App,10.0,4200.0,Wholesale,Breakfast & Snacks,delivered,Yoghurt,2020-12-21 11:09:00,42000.0
806,Whatsapp,4.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-21 11:11:00,44800.0
807,Whatsapp,2.0,11150.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-21 11:11:00,22300.0
808,Whatsapp,15.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-21 11:11:00,30000.0
809,Mobile App,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 12:12:00,6750.0
810,Mobile App,0.5,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 12:12:00,4250.0
811,Mobile App,2.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-21 12:12:00,4000.0
812,Mobile App,1.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-21 12:12:00,7050.0
813,Mobile App,1.0,2780.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-21 12:12:00,2780.0
814,Mobile App,1.0,11120.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 13:12:00,11120.0
815,Mobile App,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 13:12:00,6750.0
816,Mobile App,1.0,3000.0,General Trade,Breakfast & Snacks,delivered,Confectionary,2020-12-21 13:12:00,3000.0
817,Mobile App,1.0,3300.0,General Trade,Breakfast & Snacks,delivered,Biscuits,2020-12-21 13:12:00,3300.0
818,Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-21 13:42:00,11200.0
819,Whatsapp,1.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-21 13:42:00,7050.0
820,Whatsapp,1.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 13:42:00,10650.0
821,Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 13:42:00,7500.0
822,Whatsapp,1.0,2780.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-21 13:42:00,2780.0
823,Whatsapp,1.0,4200.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-21 13:42:00,4200.0
824,Whatsapp,1.0,3000.0,General Trade,Breakfast & Snacks,delivered,Confectionary,2020-12-21 13:42:00,3000.0
825,Mobile App,5.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-21 14:03:00,35250.0
826,Mobile App,1.0,23680.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 14:03:00,23680.0
827,Mobile App,1.0,19170.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-21 14:03:00,19170.0
828,Mobile App,30.0,4200.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-21 15:16:00,126000.0
829,Mobile App,20.0,4200.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-21 15:16:00,84000.0
830,Mobile App,24.5,9200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-21 15:16:00,225400.0
831,Mobile App,10.0,4200.0,Wholesale,Breakfast & Snacks,delivered,Yoghurt,2020-12-21 16:10:00,42000.0
832,Mobile App,1.0,7450.0,Wholesale,Breakfast & Snacks,delivered,Cereal,2020-12-21 16:10:00,7450.0
833,Mobile App,5.0,4200.0,Wholesale,Breakfast & Snacks,delivered,Yoghurt,2020-12-21 16:10:00,21000.0
834,Mobile App,5.0,10650.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-21 16:10:00,53250.0
835,Mobile App,6.0,3750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-21 16:10:00,22500.0
836,Mobile App,4.0,3750.0,Wholesale,Breakfast & Snacks,delivered,Milk,2020-12-21 16:10:00,15000.0
837,Mobile App,8.0,4200.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-21 17:56:00,33600.0
838,Whatsapp,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 09:23:00,6750.0
839,Whatsapp,1.0,19170.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 09:23:00,19170.0
840,Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 09:23:00,7500.0
841,Whatsapp,1.0,7450.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-22 09:23:00,7450.0
842,Whatsapp,2.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-22 09:23:00,14100.0
843,Whatsapp,5.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-22 09:23:00,10400.0
844,Whatsapp,1.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 09:34:00,6750.0
845,Whatsapp,1.0,2780.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-22 09:34:00,2780.0
846,Whatsapp,6.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-22 09:34:00,12480.0
847,Whatsapp,1.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-22 09:34:00,7050.0
848,Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 09:34:00,7500.0
849,Whatsapp,3.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-22 10:08:00,6240.0
850,Whatsapp,1.0,14700.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 10:40:00,14700.0
851,Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 10:40:00,8500.0
852,Whatsapp,2.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 11:35:00,7500.0
853,Whatsapp,5.0,2000.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-22 11:35:00,10000.0
854,Mobile App,10.0,8800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 11:43:00,88000.0
855,Mobile App,10.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-22 11:43:00,112000.0
856,Mobile App,2.0,10050.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-22 11:43:00,20100.0
857,Mobile App,10.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-22 11:43:00,70500.0
858,Whatsapp,3.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-22 12:47:00,6240.0
859,Whatsapp,3.0,3180.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-22 12:47:00,9540.0
860,Whatsapp,1.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 12:47:00,3750.0
861,Whatsapp,2.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-22 12:49:00,3000.0
862,Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-22 12:49:00,1.0
863,Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-22 13:13:00,1.0
864,Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-22 13:13:00,1500.0
865,Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-22 13:16:00,1500.0
866,Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-22 13:16:00,1.0
867,Whatsapp,2.0,11120.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 13:20:00,22240.0
868,Whatsapp,2.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 13:20:00,17000.0
869,Whatsapp,1.0,14700.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 13:20:00,14700.0
870,Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 13:20:00,8500.0
871,Whatsapp,1.0,7800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 13:20:00,7800.0
872,Whatsapp,2.0,4200.0,General Trade,Breakfast & Snacks,delivered,Sugar,2020-12-22 13:20:00,8400.0
873,Whatsapp,2.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-22 13:26:00,22400.0
874,Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-22 14:08:00,1500.0
875,Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-22 14:08:00,1.0
876,Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-22 14:15:00,11200.0
877,Whatsapp,2.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 14:15:00,13500.0
878,Whatsapp,1.0,4200.0,General Trade,Breakfast & Snacks,delivered,Sugar,2020-12-22 14:15:00,4200.0
879,Whatsapp,1.0,4200.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-22 14:15:00,4200.0
880,Whatsapp,4.0,3750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 14:30:00,15000.0
881,Whatsapp,1.0,9100.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 14:30:00,9100.0
882,Whatsapp,1.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 14:30:00,10650.0
883,Whatsapp,2.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 14:30:00,13500.0
884,Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 14:30:00,8500.0
885,Whatsapp,1.0,7800.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 14:30:00,7800.0
886,Whatsapp,1.0,8500.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 14:58:00,8500.0
887,Whatsapp,0.5,19170.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 14:58:00,9585.0
888,Whatsapp,1.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 14:58:00,10650.0
889,Whatsapp,1.0,9350.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-22 14:58:00,9350.0
890,Mobile App,10.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-22 15:08:00,20800.0
891,Whatsapp,1.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 15:08:00,10650.0
892,Whatsapp,5.0,2080.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-22 16:43:00,10400.0
893,Whatsapp,3.0,3180.0,General Trade,Breakfast & Snacks,delivered,Yoghurt,2020-12-22 16:43:00,9540.0
894,Whatsapp,5.0,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 16:43:00,33750.0
895,Whatsapp,1.0,11200.0,General Trade,Breakfast & Snacks,delivered,Chocolate Beverage,2020-12-22 16:43:00,11200.0
896,Whatsapp,1.0,1500.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-22 17:13:00,1500.0
897,Whatsapp,1.0,1.0,General Trade,Breakfast & Snacks,delivered,Spreads,2020-12-22 17:13:00,1.0
898,Mobile App,1.0,10650.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 17:28:00,10650.0
899,Mobile App,1.0,7050.0,General Trade,Breakfast & Snacks,delivered,Cereal,2020-12-22 17:28:00,7050.0
900,Mobile App,1.25,6750.0,General Trade,Breakfast & Snacks,delivered,Milk,2020-12-22 17:28:00,8437.5
